sku,name,subtitle,product_type,scent,price,market_price,stock,status,engraving_available,review_count,category_path,image_count,url_key,detail_url,description,inspiration,usage_advice,features,craft,formula_texture,ingredients,details,editorial_content
HGFICARB3,希腊无花果扩香精,果香调,candle,希腊无花果,1620.0,1620.0,9,1,0,0,home/collections/figuier|home/diffusers|home/diffusers/hourglass-diffuser|new-and-trending/summer-scents,4,sablier-figuier-2-1,https://www.diptyque-cn.com/p/sablier-figuier-2-1.html,"与时间亲密接触的一款艺术精品。释放无花果的绿意芬芳。
香水缓缓滴落，散发出淡淡香味。一整棵令人着迷的无花果树在此呈现:树皮的温暖，树叶的清新，果实汁液的乳香气息。","Diptyque发挥创新精神，以扩香精重新演绎居家香氛。将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。是在小空间维持几个月香气的理想选择。扩香精可以重复使用两次相同香型的补充装。
请勿将其直接放置于玻璃，木头或者大理石表面。","将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。
是在小空间维持几个月香气的理想选择。
扩香精可以重复使用两次相同香型的补充装。","-旨在以一种温和而缓慢的方式散发香气，是在小空间维持几个月香气的理想选择（-一个周期大约持续时间：1小时
-可以用相同的香氛填充两次。
-规格：高19.4厘米；阔10厘米",,,,,
HGFOCARB3,橙花扩香精,花香调,candle,橙花,1620.0,1620.0,3,1,0,0,home/collections/fleur-d-oranger|home/diffusers|home/diffusers/hourglass-diffuser|new-and-trending/summer-scents,4,sablier-fleur-d-oranger-2-1,https://www.diptyque-cn.com/p/sablier-fleur-d-oranger-2-1.html,"与时间亲密接触的一款艺术精品。释放橙树的美味果香。
香水缓缓滴落，散发出淡淡香味。树皮、树叶和柑橘果实……描绘了一整棵橙树飘散而来的略带辛辣的美味果香。","Diptyque发挥创新精神，以扩香精重新演绎居家香氛。将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。是在小空间维持几个月香气的理想选择。扩香精可以重复使用两次相同香型的补充装。
请勿将其直接放置于玻璃，木头或者大理石表面。","将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。
是在小空间维持几个月香气的理想选择。
扩香精可以重复使用两次相同香型的补充装。","-旨在以一种温和而缓慢的方式散发香气，是在小空间维持几个月香气的理想选择（-一个周期大约持续时间：1小时
-可以用相同的香氛填充两次。
-规格：高19.4厘米",,,,,
HGROCARB3,玫瑰扩香精,花香调,candle,玫瑰,1620.0,1620.0,6,1,0,0,home/best-sellers-home|home/collections/rose|home/diffusers|home/diffusers/hourglass-diffuser,4,sablier-roses-2-1,https://www.diptyque-cn.com/p/sablier-roses-2-1.html,"与时间亲密接触的一款艺术精品。释放五月玫瑰的鲜花香气。
香水缓缓滴落，散发出淡淡香味。新鲜采摘的娇柔玫瑰花束，仿佛是对花之女王的致敬。","Diptyque发挥创新精神，以扩香精重新演绎居家香氛。将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。是在小空间维持几个月香气的理想选择。扩香精可以重复使用两次相同香型的补充装。
请勿将其直接放置于玻璃，木头或者大理石表面。","将扩香精倒置，静待以完成一小时的循环。感受怡人的香气，以及Diptyque的奇妙时光。
是在小空间维持几个月香气的理想选择。
扩香精可以重复使用两次相同香型的补充装。","-旨在以一种温和而缓慢的方式散发香气，是在小空间维持几个月香气的理想选择（-一个周期大约持续时间：1小时
-可以用相同的香氛填充两次。
-规格：高19.4厘米",,,,,
SATINOILV1,柔滑多效滋养油,润泽、丝滑、飘逸、适用于身体及头发护理,,,600.0,600.0,0,1,0,0,bath-body-care|bath-body-care/all-bath-body-care|bath-body-care/best-sellers|bath-body-care/body-care|bath-body-care/gift-ideas-body,4,satin-oil-for-body-and-hair-1,https://www.diptyque-cn.com/p/satin-oil-for-body-and-hair-1.html,自希腊罗德岛触动灵感，这款滋养油质地轻盈。散发茉莉、依兰依兰与番红花的明亮气息。,,"喷洒在肌肤上，令肌肤若丝缎般柔润有光泽。使用在头发上，散发迷人的美丽光泽。
夏日里的美妙伴侣，可随时使用。",,,"配方：
为肌肤和秀发带来丝缎般柔润光泽。柔滑多效滋养油以希腊罗得岛为灵感，散发茉莉、依兰依兰和番红花的明亮香调。",椰油醇-辛酸酯/癸酸酯、鲸蜡硬脂醇异壬酸酯、甜扁桃(PRUNUS AMYGDALUS DULCIS)油、香精、角鲨烷、甲氧基肉桂酸乙基己酯、鳄梨(PERSEA GRATISSIMA)油、油橄榄(OLEA EUROPAEA)果油、芝麻(SESAMUM INDICUM)籽油、水杨酸乙基己酯、丁基甲氧基二苯甲酰基甲烷、红没药醇、石榴(PUNICA GRANATUM)籽油、向日葵(HELIANTHUS ANNUUS)籽油、生育酚(维生素E)、丁羟甲苯。其他微量成分：野大豆(GLYCINE SOJA)油、素方花(JASMINUM OFFICINALE)油、辣椒(CAPSICUM ANNUUM)果提取物,身体护肤,
S34BV1,圣日尔曼大道34号 - 香氛皂,木质香调,,,370.0,370.0,0,1,0,0,bath-body-care|bath-body-care/all-bath-body-care|bath-body-care/body-care|fragrances/cented-body-care|fragrances/collections/34-boulevard-saint-germain|fragrances/tous-les-parfums,4,savon-34-boulevard-saint-germain-1,https://www.diptyque-cn.com/p/savon-34-boulevard-saint-germain-1.html,"富含甜杏仁油，圣日尔曼大道34号香氛幻化成细密泡沫拥抱肌肤。
在沐浴时，细腻的香氛泡沫散发圣日尔曼大道34号的品牌创始店内的气息。苔藓，黑醋栗叶，以及晒干的无花果叶带来独特的绿色调性。在带给肌肤全新的沐浴体验的同时留下清爽感与清香。",Diptyque秉承品牌传统于香氛悠远历史中汲取灵感。以一种新的方式-香氛之艺身体护理系列重塑用香之道，使无形缥缈愉悦感官的香氛世界触手可及。相得益彰的质感与香气随即开启一场独特的嗅觉与触觉感官之旅。只需要日常护理的简单步骤，便可收获一整天极尽雅致的香氛体验和仪式感。,,,,香氛皂以天然植物成分为主，并添加一抹香甜的杏仁油。香氛皂的泡沫散发圣日尔曼大道34号的独特香调，在带给肌肤全新的沐浴体验的同时留下清爽感与清香。,,香氛皂,
SESAM190,香氛蜡烛-黑芝麻,辛香调,candle,,630.0,630.0,14,1,1,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/classic-scented-candles,5,sesam190-candle,https://www.diptyque-cn.com/p/sesam190-candle.html,"在烤箱的热气里，黑芝麻慢慢焙烤成金黄色。其干燥的辛香浓郁地弥漫在空气之中。
新鲜烘焙的黑芝麻。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,黑芝麻,
COFPARFPMINI,大千之蕴淡香精系列体验套装,暗影珊瑚、潮汐月影、暖木之息、睡莲悠悠、沙漠玫瑰,fragrance,,1700.0,1700.0,12,1,0,0,fragrances/collections/ledd|fragrances/eaux-de-ledd|fragrances/eaux-de-parfum|fragrances/tous-les-parfums|new-and-trending,4,set-of-5-les-essences-de-parfum,https://www.diptyque-cn.com/p/set-of-5-les-essences-de-parfum.html,"大千之蕴系列礼盒套装，荟萃五款浓郁悠长的香氛臻品。
珊瑚、珍珠质、树皮、睡莲及沙地玫瑰的天然气息，浓缩于五款嗅觉与视觉相互融合的香氛作品之中。独特、珍贵而浓郁的淡香精系列推出迷你体验装，唤醒您的感官。","无论是野性之美还是人类杰作，大自然始终是Diptyque取之不竭的灵感之源。自然足以愉悦视线、激发好奇、滋养创意。
大千之蕴系列重新演绎大自然至臻精华，自由徜徉于现实与想象之间。天然至臻原料绽放美不胜收的魅力，吸引人们凝神欣赏。
本系列五款淡香精作品充分融合调香师与插画师的超凡技艺，实现了嗅觉与视觉的亲密梦幻联动。每款作品都透过卓尔不群的香氛气息与艺术画面赞颂着自然至臻原料。
暗影珊瑚演绎的是威尼斯泻湖深处绽放的珊瑚。朱红色的海洋之花随波荡漾，炫目色彩与海底深暗色调对比鲜明。“黑暗珊瑚”之名亦源自文艺复兴时期艺术大师极为推崇的明暗创作法。在本款淡香精中，柑橘气息里巧妙融入波旁玫瑰香精，再辅以海洋矿物香调。
潮汐月影淋漓展现贝壳内珍珠质的色彩层次。作为纯净的象征，这件自然至臻精华于目之不及处低调生成。一朝亮相，娇美绝伦的虹彩光芒即惊艳世人。渐变色调与虹彩光芒转化为嗅觉体验，本款淡香精融合了粉红胡椒、乳香及岩蔷薇的美妙气息。
暖木之息讴歌树皮这一必不可少的保护层，它全力包裹呵护着柔软的树木内层。树皮身上会留下岁月的痕迹，那些凹凸不平的不规则粗糙表面实则触感极佳。Bois Corsé（浓香树皮）融合黑咖啡香精、檀香木及香豆香调，宛如一封探索树木深处的邀请函。
睡莲悠悠从池塘深处向世界尽情绽放其自然魅力。睡莲于水光潋滟之中优雅起舞。这款目眩神迷的淡香精结合了小豆蔻、紫罗兰叶片及香草香调。
沙漠玫瑰呈现的是一种独特玫瑰品种的魅力，它是在沙漠的空气、水源与阳光滋养下生长而成的。沙漠之风的吹拂下，充满晶莹矿物质感的沙地玫瑰傲然挺立，一枝独秀。在本款淡香精中，柠檬香调邂逅了千叶玫瑰与广藿香。
本套限量版体验装包含5支10ml全新大千之蕴淡香精，是探索本系列的理想自用及礼赠之选。",,,,,,,
COF3BG10,迷你香氛蜡烛礼盒 - 甄选礼赠,玫瑰、无花果树、浆果,,,1110.0,1110.0,0,1,0,0,home|home/gift-ideas-home|home/scented-candles,3,set-of-mini-candles-berries-fig-tree-roses,https://www.diptyque-cn.com/p/set-of-mini-candles-berries-fig-tree-roses.html,"该款礼盒包含了Diptyque经典的三款迷你香氛蜡烛-浆果香、玫瑰、无花果。
浆果香：初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。无花果：地中海边宽广的无花果树林散发出阵阵木质香气。正午的太阳与暖风带来浓郁的树木气息，还伴随着清新的无花果实的香气;。玫瑰：五月，是玫瑰的季节。一些含苞待放，另一些已恣意盛开，花瓣上闪耀着晶莹的露珠。花朵在空气中散发清新甜美的气息。",,,,,,,甄选礼赠,
SET5X35EL,迷你香氛蜡烛礼盒-5只装（限量版）,荨麻草，咖啡，黑芝麻，紫苏，大黄,,,850.0,850.0,44,1,0,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/small-scented-candles|new-and-trending,3,set5x35el-candle-190g-1,https://www.diptyque-cn.com/p/set5x35el-candle-190g-1.html,"五款新奇珍作，各自开启一段独特的嗅觉旅程。瓶身精巧，香气馥郁。礼赠自用两相宜。
或意想不到，或似曾相识，五款全新香氛在Diptyque经典的香氛植物图鉴中觅得一席之地。限量版礼盒。",,"-请确保蜡烛持续燃烧,使蜡烛表面完全液化（约4小时）,以避免烛芯周围出现蜡面凹陷。
-每次熄灭蜡烛后,用烛芯修剪器修剪烛芯（理想长度为3至5毫米）, 以避免黑烟的产生。
-请确保在每次使用后蜡烛后都将烛芯置中，从而平均点燃蜡面。
-建议在燃点蜡烛后，保持室内环境通风。
-这些贴士有助您将香氛蜡烛保持良好的状态，让您尽情感受其怡人芳香。","-适合小型房间
-香气渐进而持久（约20分钟后达到理想效果）
-无空间限制，使用时请多加看顾
-内含：5x35克
-高5.2厘米；直径4.5厘米",,,,5只装（限量版）,
DECO01383,贝壳造型烛台 S,手工制作,,,600.0,600.0,2,1,0,0,decoration|decoration/candles-and-accessories|decoration/objects|decoration/see-all|decoration/stands,5,shell-stand-for-scented-dinner-candle-deco01383,https://www.diptyque-cn.com/p/shell-stand-for-scented-dinner-candle-deco01383.html,"贝壳的造型设计，取自工坊过往两个世纪保存下来的三十余万件收藏，将日常生活转化为诗意旅程。
引自然入室，呈现嗅觉风景。",,建议用皂液及软布清洁，可洗碗机清洗。,"搭配：烛台香氛蜡烛
材质：陶瓷
重量：147g
尺寸：长7.5cm / 宽 5cm / 高4.5cm","Couleuvre法国陶瓷工坊在过往230多年的发展历史中，凭借其制作浮雕瓷器的精湛工艺而闻名。在时代风格的演变中坚持推陈出新，成为19世纪法国波旁地区六大制瓷工坊唯一延续发展至今的陶瓷品牌。
浪漫的创作灵感有赖于其在漫长的历史继承中留存的三十万余件的模具与模型，跨越时代风格的界限，以传统技艺重塑法式的生活之艺。",,,,
SHISO190,香氛蜡烛-紫苏,草本香调,candle,,630.0,630.0,18,1,1,0,home|home/gift-ideas-home|home/scented-candles|home/scented-candles/classic-scented-candles|new-and-trending/summer-scents,5,shiso190-candle,https://www.diptyque-cn.com/p/shiso190-candle.html,"一束轻盈优雅的紫苏叶。一股清新芬芳的香气，待人解读与探索其千面百态。
芳香叶片，清新飘渺。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,紫苏,
DECO01373,椭圆收纳罐 S,手工素瓷,,,840.0,840.0,0,1,0,0,decoration|decoration/dressing|decoration/objects|decoration/see-all,6,small-canister-ovale-deco01373,https://www.diptyque-cn.com/p/small-canister-ovale-deco01373.html,"素雅的精致储物罐，适合存放化妆棉和棉签等生活小物。瓶身的椭圆陶瓷标志以浮雕的工艺致敬法式生活之艺。
纯净线条，素雅瓷面，化繁为简的多用途容器。",,建议用皂液及软布清洁，可洗碗机清洗。,"材质：陶瓷
重量：242g
尺寸：高11cm / 直径8.3cm","Couleuvre法国陶瓷工坊在过往230多年的发展历史中，凭借其制作浮雕瓷器的精湛工艺而闻名。在时代风格的演变中坚持推陈出新，成为19世纪法国波旁地区六大制瓷工坊唯一延续发展至今的陶瓷品牌。
浪漫的创作灵感有赖于其在漫长的历史继承中留存的三十万余件的模具与模型，跨越时代风格的界限，以传统技艺重塑法式的生活之艺。",,,,
DECO00712,白色蜡质花瓶 S,蜡制,,白色S,1080.0,1080.0,9,1,0,0,decoration|decoration/best-seller-deco|decoration/objects|decoration/ornaments|decoration/see-all|decoration/vases,7,small-wax-vase,https://www.diptyque-cn.com/p/small-wax-vase.html,"一枚独特的装饰作品，随时间流逝会呈现象牙般的色泽，由葡萄牙的家族工坊手工制作。
以白蜡为瓶身美第奇风格花瓶，表面饰以陶瓷的工艺制作椭圆香炉标志，既可单独装饰，也可水养鲜花。",,建议用蘸有少许水分的软布擦拭。,"材质：蜡，陶瓷
重量：340g
尺寸：直径10cm / 高15cm",Manulena自1968年以来，这家位于葡萄牙法蒂玛的家族企业，始终致力于生产美丽的蜡制品。起初，创始人专注于宗教礼拜的用蜡，在那个时代，只有卓越品质的蜡才能在庆典中持续燃烧。如今，Manulena仍保留手工制模的传统将制蜡的技艺延伸至装饰摆件的创作中从不同的角度阐述蜡的无穷魅力。,,,,
BODYSCRUB3,石榴润泽去角质霜,华丽、丰润、焕活,,,700.0,700.0,8,1,0,0,bath-body-care|bath-body-care/all-bath-body-care|bath-body-care/best-sellers|bath-body-care/body-care|bath-body-care/summer-rituals,4,smoothing-body-polish-200ml-3,https://www.diptyque-cn.com/p/smoothing-body-polish-200ml-3.html,"这款去角质霜结合了荷荷巴与矽土颗粒，能温和祛肌肤角质。
含有可软化肌肤的石榴籽油及具有滋润功效的水蜜桃油，使用后肌肤如丝般顺滑，并散发馥郁花香。",,"建议使用方法：
每周使用一至两次。用小匙或手指沾取产品，然后以掌心用打圈的方式在肌肤上涂抹，特别是干燥的部位（膝盖、手肘、脚跟）。用清水彻底冲洗干净。",,,"香气：
粉红胡椒和水蜜桃的果香结合茉莉花香，柔和呵护肌肤。
配方：
石榴籽油富含脂肪酸及抗氧化成分，有助保湿及保护肌肤，带来柔软丝滑的触感。水蜜桃油可舒缓并滋润肌肤，令肌肤更加柔软。",水、高岭土、木薯淀粉、香精、水合硅石、甘油、山嵛醇、鲸蜡硬脂醇、鲸蜡硬脂基葡糖苷、聚丙烯酸钠、全缘叶澳洲坚果（MACADAMIA INTEGRIFOLIA）籽油、霍霍巴酯类、素方花（JASMINUM OFFICINALE）花水、鲸蜡硬脂醇乙基己酸酯、苯氧乙醇、桃（PRUNUS PERSICA）核仁油、氯苯甘醚、氢化植物油、硬脂酰谷氨酸钠、柠檬酸、苯甲酸钠。其他微量成分：生育酚乙酸酯、石榴（PUNICA GRANATUM）籽油、肉豆蔻酸异丙酯、甘油硬脂酸酯、CI 77499,,
DECO01370,椭圆香皂托盘,手工素瓷,,,520.0,520.0,0,1,0,0,decoration|decoration/dressing|decoration/objects|decoration/see-all|decoration/tray,5,soap-holder-ovale-deco01370,https://www.diptyque-cn.com/p/soap-holder-ovale-deco01370.html,"引以为傲，变化万千的椭圆标志。
Diptyque椭圆标志以立体的形式呈现出来，融合简约风格与精湛手工艺，是香氛皂的理想伴侣。",,建议用皂液及软布清洁，可洗碗机清洗。,"材质：陶瓷
重量：206g
尺寸：高1.5cm / 直径11.2cm","Couleuvre法国陶瓷工坊在过往230多年的发展历史中，凭借其制作浮雕瓷器的精湛工艺而闻名。在时代风格的演变中坚持推陈出新，成为19世纪法国波旁地区六大制瓷工坊唯一延续发展至今的陶瓷品牌。
浪漫的创作灵感有赖于其在漫长的历史继承中留存的三十万余件的模具与模型，跨越时代风格的界限，以传统技艺重塑法式的生活之艺。",,,,
HANDSOAPG1,柔肤手部清洁露,温和、舒适、护理,,柔肤,600.0,600.0,22,1,0,0,bath-body-care|bath-body-care/all-bath-body-care|bath-body-care/best-sellers|bath-body-care/hand-care,4,softening-hand-wash-glass-1,https://www.diptyque-cn.com/p/softening-hand-wash-glass-1.html,"富含来自普罗旺斯的薰衣草成分
令手部肌肤柔软嫩滑，仿若初生。同时带来熏衣草和迷迭香芬芳，并透过依兰和琥珀的细腻香调而变得更柔和。",,建议取适量本品于手心，加水按摩至起泡后，再用清水清洗。,,,"香气：
熏衣草和迷迭香芬芳，并透过依兰和琥珀的细腻香调而变得更柔和。
配方：
熏衣草花水可镇静、净化及修护肌肤。迷迭香花水可净化肌肤，平衡肤质。熏衣草蜂蜜富含矿物盐和脂肪酸，为肌肤注入水分。","水、椰油酰胺丙基甜菜碱、癸基葡糖苷、聚山梨醇酯-20、甘油、香精、1,2-戊二醇、丙烯酸(酯)类共聚物、氯化钠、月桂酰乳酰乳酸钠、薰衣草(LAVANDULA ANGUSTIFOLIA)花水、迷迭香(ROSMARINUS OFFICINALIS)叶水、椰油基葡糖苷、甘油油酸酯、蜂蜜、氯苯甘醚、苯甲酸钠。其他微量成分：柠檬酸、氢氧化钠、谷氨酸二乙酸四钠、焦糖色、麦芽糊精、苯甲醇、脱氢乙酸、生育酚(维生素E)、氢化棕榈油甘油酯类柠檬酸酯",,
SOLIDFLEUR,肌肤之花香膏,麝香、鸢尾、黄葵、粉红胡椒,fragrance,肌肤之花,560.0,560.0,13,1,0,0,fragrances|fragrances/solid-perfumes,4,solidfleur-refillable-solid-perfume,https://www.diptyque-cn.com/p/solidfleur-refillable-solid-perfume.html,"白麝香，明亮鸢尾……肌肤之花香膏以柔美感性的香气，致敬普赛克与厄洛斯的爱情神话故事。
香膏可循环补充，不含酒精，适宜以指尖点涂于腕间、颈间或胸前。 Diptyque香品糅合淡雅香气与感性魅力。",,"将香膏轻点在身体较为温热的几处：颈部、耳后、手腕的位置。
每款皆有替换芯可循环补充。",,,,,,
SENSBLOT,感官之水香氛润肤乳,果香调,fragrance,,540.0,540.0,108,1,0,0,bath-body-care/summer-rituals,4,ssensblot-gwp-1,https://www.diptyque-cn.com/p/ssensblot-gwp-1.html,"感官之水的标志性香气化作轻盈乳液，苦橙树所有维度的香气轻柔包裹肌肤。
一支献给苦橙树的赞歌。清新气息层层铺展，与广藿香的木质底蕴相互交融，为身体带来润泽的感官享受。乳液轻盈易吸收，留香绵长。
这个夏天，Diptyque邀您步入水境花园深处，开启一场清新沁爽的感官之旅。古老石径蜿蜒铺展，伞松投下荫翳，花丛与盛放的橙花树相依而生。宏伟的喷泉中泉水澄澈，悬浮于空气中的水珠在阳光下闪烁跃动。置身其中，感官悄然苏醒。
为诠释这一夏日景致，Diptyque邀请Mathilde Jonquière以其非凡技艺，创作了一系列原创马赛克作品。灵感源自夏日水境花园风光，这位马赛克艺术家以威尼斯珐琅、玻璃浆与金箔制成的镶嵌片，构想并创作出一幅幅壁画作品。延展至限量版瓶身与礼盒之上，这些设计捕捉了夏日的诗意瞬间，如同一面镜子，映照出丰茂自然之境的清新气息。",,,,,,"成分：水、甘油、柠檬酸三乙酯、（日用）香精、辛酸/癸酸甘油三酯、辛基十二醇肉豆蔻酸酯、甘油硬脂酸酯柠檬酸酯、牛油果树（BUTYROSPERMUM PARKII）果脂、山嵛醇、甘油山嵛酸酯、1,3-丙二醇、羟丙基淀粉磷酸酯、氢氧化钠、柠檬酸、微晶纤维素、柠檬酸钠、苯甲酸钠、黄原胶、纤维素胶、山梨酸钾。其他微量成分：葡糖酸钠。本品香精含有：苯甲酸苄酯、柠檬醛、香茅醇、金合欢醇、香叶醇、羟基香茅醛、苧烯、芳樟醇、β-石竹烯、酸橙果皮油、柠檬（CITRUS LIMON）果皮油、乙酸香叶酯、乙酸芳樟酯、蒎烯、广藿香（POGOSTEMON CABLIN）油、萜品醇、龙涎酮。",,
